foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,total_funding,roundA,roundB,roundC,roundD,in_Top500,target_codes,connections_bins,funding_rounds_bins,milestones_bins,avg_group_size_bins,state_code_bins,category_bins
0.8022060198167882,0.3434564110850772,0.3434564110850772,0.42265048333796595,0.22460802811625963,0.0005242116299192209,1,0,0,0,0,0,2,0,1,0,4,1
0.8877360254253133,0.3413331178799386,0.3493899975761493,0.38393711973810185,0.16207805482530604,0.0003905367870949904,0,0,0,0,1,0,1,1,0,0,2,1
0.9104505515049544,0.3153882200856427,0.36621152137028357,0.4148933979842902,0.2157866916837901,0.0009101773547593433,1,0,0,0,1,0,0,1,1,0,0,0
0.8877360254253133,0.4097761977862163,0.4097761977862163,0.3942318580973264,0.2681511248954217,0.01315581717014141,0,0,0,0,0,1,0,0,3,0,2,6
0.773882968779211,0.3056508039104791,0.42066736689019957,0.474124175134089,0.3377766731659847,0.004296149395402235,1,1,1,0,1,0,2,3,3,1,1,3
0.6146008599738269,0.4509461097196412,0.5541892219439282,0.5022031704576233,0.41135643670966815,0.0007831895435569338,1,0,0,0,1,0,0,2,0,1,0,7
0.807627593942793,0.30857235194312027,0.37063908863214023,0.43724584864675664,0.3419002978951311,0.0018224601525476895,1,1,0,0,1,1,3,2,2,3,4,2
0.6146008599738269,0.42757372545851174,0.5229312434354043,0.4934422516651739,0.31101861932082714,0.011997919995621043,0,0,1,1,1,1,1,2,0,3,2,0
0.6828379136287157,0.38702108750100994,0.442094206996849,0.46267038010404826,0.32449973222845085,0.002664567013123536,1,1,0,0,1,1,2,1,0,1,0,3
0.9218545522527575,0.3123794134281328,0.3436341601357356,0.4165101512867495,0.24820806843358956,0.00015403541200437613,0,0,0,0,1,0,0,1,0,1,3,5
0.5804823331463826,0.6327252161266865,0.6327252161266865,0.6146197962926856,0.4722099692337581,0.00045403604358465314,0,0,0,0,1,0,0,0,0,0,0,5
0.8536174985978688,0.4173903207562414,0.4173903207562414,0.463263226165107,0.27898876679817,0.00021303027304618886,0,0,0,0,1,1,1,0,1,0,2,1
0.6146008599738269,0.5100945301769411,0.5602100670598691,0.5384997477789102,0.3723024038141779,0.0015768454249377366,1,1,0,0,0,1,0,1,0,0,0,2
0.6828379136287157,0.4427147127736931,0.5550747353962996,0.51925116073175,0.34612193747352726,0.0012628465182733717,1,1,0,0,0,1,0,3,0,0,0,1
0.9218545522527575,0.3162737335380141,0.32929142764805686,0.3796364927885358,0.15622866864329948,0.002752286496041746,1,0,0,0,1,1,2,1,0,1,0,0
0.5462703309029726,0.4760927526864345,0.4964595620909752,0.49351431483368846,0.3111166341700768,0.0026382511682480733,0,0,1,0,1,1,0,1,0,1,1,3
0.7709852308842775,0.31653874121354125,0.38126525006059625,0.40544540185511185,0.29452412040424125,0.0006119311128374305,1,1,0,0,1,1,0,1,1,1,0,4
0.5462703309029726,0.5016821523794134,0.5299280924295063,0.49351431483368846,0.3111166341700768,0.007541770263375993,0,0,1,1,1,0,0,1,0,0,0,3
0.7170499158721257,0.32990870162397995,0.3905631413104953,0.44873992402483087,0.32981646719478,0.009997915785085862,1,1,0,0,1,1,1,1,1,2,0,2
0.8080014956066555,0.32123454795184614,0.32123454795184614,0.38612475163943705,0.2833994350144047,0.00022596538799730804,0,0,0,0,1,1,1,0,3,2,0,2
0.6828379136287157,0.34079987072796314,0.43536559747919523,0.46989303766844764,0.4767442267503527,0.012234762599500208,1,1,1,1,1,1,2,3,3,2,0,4
0.5804823331463826,0.38932212975680697,0.4540454068029409,0.6123979534060142,0.49976021367237144,0.0025417597370380428,0,1,0,0,1,1,2,1,1,1,1,7
0.6146008599738269,0.4243839379494223,0.4728189383533974,0.48577647662971457,0.34830675801778155,0.008418965092558088,0,0,1,1,1,0,0,1,0,3,0,0
0.7652832305103758,0.4056136381998869,0.468300880665751,0.4741684661962685,0.34480594576854573,0.0006134156773663383,1,0,0,0,1,0,0,1,0,1,2,0
0.6146008599738269,0.40322210551830007,0.47202068352589477,0.566424225578307,0.4102831578984216,0.0034189545662201394,1,1,0,0,1,1,1,2,0,2,0,3
0.9559730790802019,0.3075090894400905,0.3075090894400905,0.39310458424699135,0.19468899538280052,0.0006557908542965354,0,0,0,0,1,1,0,0,2,4,0,5
0.9075528136100206,0.2923681021249091,0.2923681021249091,0.40413466908910867,0.20848461728221146,0.007892648195048832,0,0,0,0,0,0,0,0,0,1,2,2
0.7254627033090297,0.3187525248444696,0.4721079421507635,0.48195074997168946,0.41546044225700196,0.0056996611220935895,1,1,1,1,1,0,1,3,2,1,2,1
0.5518788558609087,0.3517815302577361,0.561890603538822,0.5107193963165426,0.6104364811268908,0.0008575456650084175,0,1,0,0,1,1,0,1,4,1,2,1
0.7170499158721257,0.3666542780964692,0.39614122970025045,0.4571996252715237,0.2960573526889324,0.0021031623224469945,0,1,1,0,1,0,0,1,2,1,0,7
0.7529444756029164,0.2934313646279389,0.36364547143895937,0.48089296560527917,0.3778647465090962,0.0012566693122862715,1,1,0,0,1,1,2,2,5,1,0,2
0.7482707048046364,0.3301769411004282,0.34079987072796314,0.36687359090768706,0.3244466536680307,0.0008224578718411336,1,0,0,0,1,0,0,1,3,1,0,2
0.8194054963544588,0.2923681021249091,0.2923681021249091,0.40413466908910867,0.20848461728221146,1.8947408310333285e-05,0,0,0,0,0,0,0,0,0,1,0,0
0.6259113853056646,0.4573224529368991,0.5716312515149067,0.510647333148028,0.37738517385383885,0.0017522843907741559,0,1,0,0,0,1,1,2,1,1,0,7
0.563282856608712,0.4525426193746465,0.6257315989335057,0.5031904909042697,0.466790972304326,0.0068400144000303155,1,0,0,0,0,0,0,3,0,1,4,0
0.6487193868012713,0.36479599256685785,0.42261291104467963,0.4489258402020495,0.30940467054147447,0.0028224620823763136,0,1,1,0,1,1,0,1,0,1,1,3
0.75116844269957,0.33265573240688373,0.3597479195281571,0.4289946158518381,0.3222413195599133,0.0005768433196701466,1,0,0,0,1,1,0,1,2,1,0,7
0.8565152364928024,0.342835905308233,0.342835905308233,0.39670002161895057,0.19794798912035175,0.00012947395678727743,0,0,0,0,1,1,1,0,2,4,0,0
0.7652832305103758,0.3715246020845116,0.3715246020845116,0.4530869761735431,0.2698189480551235,0.00017333369824638225,0,0,0,0,0,0,0,1,0,1,2,3
0.4097027481772294,0.6586668821200614,0.6586668821200614,0.6306627542384968,0.49231084185508517,0.00129789746925783,0,0,0,0,1,0,0,0,0,1,3,9
0.5462703309029726,0.5151426032156419,0.6287404055910156,0.5419038452596159,0.46912234297960387,0.009261072128572901,0,0,1,0,1,1,0,2,0,3,0,0
0.5804823331463826,0.44324472812474747,0.5870372465056153,0.6157102854730947,0.5840599850877408,0.0064891364683574764,1,1,1,0,1,0,4,2,3,1,0,3
0.8165077584595253,0.3291136785973984,0.4131405025450432,0.42807838413786714,0.24848864602987356,0.002494390865384278,1,1,0,0,1,1,2,2,2,1,0,2
0.8536174985978688,0.3156532277611699,0.3710818453583259,0.3844312671793446,0.23362539424722847,0.0005242116299192209,1,1,0,0,1,1,1,1,1,1,0,0
0.7170499158721257,0.4228811505211279,0.4228811505211279,0.5191790975632354,0.3460239226242776,0.0035066740491383488,1,0,0,0,0,1,1,0,0,0,3,7
0.8479154982239672,0.31653874121354125,0.360103417629474,0.4072778652830538,0.20926520367835727,0.00034877266408280157,0,0,0,0,1,1,1,1,2,1,2,7
0.6487193868012713,0.41579704290215724,0.4892881958471358,0.5964616984259346,0.47799041554795557,0.003489130152554707,0,1,0,0,1,1,0,1,1,1,2,3
0.773882968779211,0.3327429910317524,0.3327429910317524,0.43132122672102285,0.22652631873728873,0.0002610531811645919,0,0,0,0,0,0,1,0,0,0,0,6
0.8705365488876426,0.2923681021249091,0.2923681021249091,0.39691363743990443,0.17972772875090579,5.491239630679924e-05,0,0,0,0,0,0,0,0,0,2,0,0
0.9104505515049544,0.307331340389432,0.307331340389432,0.39761882701751133,0.19957923625429252,0.0006119311128374305,1,0,0,0,1,0,2,0,1,2,0,1
0.6828379136287157,0.35709137917104306,0.43412458592550696,0.40544540185511185,0.28263281887205915,0.005261063707502542,1,1,0,0,1,0,1,3,1,1,2,0
0.6487193868012713,0.4293447523632544,0.4293447523632544,0.4888443650621078,0.31462083070968483,0.008769843024230927,0,0,0,1,1,1,0,0,0,3,0,9
0.8194054963544588,0.3399143572755918,0.3399143572755918,0.39049486807292794,0.18739739070469177,0.00034877266408280157,1,0,0,0,1,1,0,0,1,1,3,6
0.7282669657879979,0.3409776197786216,0.48096307667447685,0.5234822981973913,0.42831088909969867,0.012629500272632151,1,1,1,1,1,1,3,4,1,1,0,7
0.6828379136287157,0.346820715843904,0.48140583340066256,0.5814416751598258,0.43070875237598505,0.004855895661534725,0,1,1,1,1,1,0,2,0,2,0,0
0.6884464385866518,0.3631122242869839,0.3631122242869839,0.44788455689698314,0.26330062596302006,0.0015768454249377366,0,1,0,0,1,0,4,0,0,2,4,0
0.8336137595812301,0.3059158115860063,0.3397398400258544,0.44528346562072124,0.28071452825103005,0.0013136869761831078,1,0,0,0,1,1,2,1,2,2,0,1
0.7852869695270144,0.3147709461097196,0.34079987072796314,0.45261589301707894,0.25548970669056364,0.0017522843907741559,1,0,0,0,1,1,1,1,0,1,4,3
0.75116844269957,0.33894158519835177,0.5082362446473297,0.41616222448706464,0.2059081950915564,0.001044388163624204,1,0,0,0,0,1,1,3,0,0,0,3
0.7595812301364742,0.2843984810535671,0.2843984810535671,0.35418275219535295,0.39685512355121805,0.0006996505957556401,1,0,0,0,0,1,1,0,3,0,0,5
0.6487193868012713,0.4584729740647976,0.4584729740647976,0.5449880066298115,0.38112724077697774,0.0008750895615920594,0,0,0,0,0,0,0,0,0,0,2,7
0.6828379136287157,0.32752040074331423,0.32752040074331423,0.49584092570287325,0.39445726027493166,0.0020154428395287847,1,0,0,0,1,1,2,0,1,1,0,7
0.8536174985978688,0.32583663246344025,0.3617839541084269,0.40537333868659725,0.19123397194674996,0.00018210564653820322,0,0,0,0,0,0,0,1,0,0,2,2
0.7852869695270144,0.32999919204976974,0.3360200371657106,0.3994512904454533,0.2525177564401007,0.0009628090445102691,1,0,0,0,1,1,2,1,1,1,3,2
0.7881847074219481,0.31919528157065524,0.38392179041771024,0.39268249997426313,0.2527102856082697,0.0008750895615920594,1,0,0,0,1,1,2,2,3,1,2,7
0.9218545522527575,0.2583663246344025,0.3125571624787913,0.32971473280006586,0.1941114078782936,0.0006470189060047144,0,0,0,0,0,0,2,1,2,1,0,1
0.75116844269957,0.33159246990385394,0.38958713743233414,0.4283919732610672,0.2838146845794286,0.001225967493264898,1,0,0,0,0,0,0,1,0,1,0,3
0.7170499158721257,0.33265573240688373,0.36222671083461255,0.41616222448706464,0.2693973136930245,0.00561194163917538,1,1,0,0,1,0,2,1,3,2,1,0
0.7852869695270144,0.3153882200856427,0.42907651288680615,0.4333673059699188,0.24292630333495527,0.0013838625625176755,1,0,0,0,0,1,1,2,1,1,1,7
0.7595812301364742,0.313972691282217,0.49530904096307665,0.4366101485530745,0.39666259438304907,0.014033011999323506,1,1,1,1,1,1,2,4,2,1,0,0
0.7170499158721257,0.44829280116344833,0.44829280116344833,0.3710352388894036,0.14452989627928634,0.0008750895615920594,0,0,0,0,1,0,0,0,0,0,4,5
0.75116844269957,0.3246861113355417,0.39534297487274783,0.4272316419078209,0.4028025245824743,0.0003663165606664435,1,0,0,0,1,1,0,1,2,1,2,0
0.714152177977192,0.2990094530176941,0.4344800840268239,0.45261589301707894,0.25548970669056364,0.003901411722270292,1,1,1,1,1,1,1,3,0,1,2,1
0.9273696017947279,0.3098101316958875,0.34089036115375293,0.0,0.21319629923933478,0.0003443866899368911,0,0,0,0,0,1,1,1,1,1,2,1
0.8194054963544588,0.2923681021249091,0.2923681021249091,0.457130135787599,0.28733053057538216,0.00017333369824638225,0,0,0,0,1,1,0,0,1,0,3,2
0.8194054963544588,0.3681602973256847,0.3681602973256847,0.4510064081877963,0.26721212004979134,0.006138258536684638,0,0,1,0,0,0,0,0,0,0,2,0
0.7397644419517668,0.2950246424820231,0.43217580997010585,0.45896259921554095,0.33231234532031606,0.015550757826156825,1,1,1,1,1,1,2,5,4,2,3,5
0.5462703309029726,0.4731712046537933,0.4731712046537933,0.515947710359622,0.34857971119028985,0.0045593078441568645,0,0,0,0,1,1,0,0,0,1,1,0
0.8989530753411854,0.31405994990708574,0.31405994990708574,0.36468853269094165,0.1623685988427247,1.54386289936049e-05,0,0,0,0,0,0,0,0,1,0,0,4
0.7311647036829314,0.3246861113355417,0.3246861113355417,0.462771652408454,0.30804666907036415,0.0008750895615920594,1,0,0,0,1,1,1,0,2,0,2,5
0.5462703309029726,0.5132810858851095,0.5609178314615819,0.5407526376133237,0.4165700927203325,0.001278599183015824,1,0,0,0,1,0,0,1,0,1,2,9
0.6487193868012713,0.35709137917104306,0.4936252726832027,0.4677054057671124,0.512610660515068,0.011240023663207711,1,1,1,0,1,1,1,2,1,2,0,9
0.9046550757150871,0.3357550294901834,0.348148986022461,0.362572963958121,0.196124212818242,0.0010154407342611949,1,0,0,0,1,1,1,1,1,2,2,1
0.6828379136287157,0.4217273975923083,0.47830653631736286,0.5171355919989293,0.3459294083053583,0.01569968217476949,0,1,1,0,1,0,1,3,1,0,0,0
0.7823892316320809,0.3111384018744445,0.46210551830007274,0.4441561917703861,0.2818662027297136,0.004094394584690353,1,1,0,0,1,1,2,3,1,1,0,4
0.6401196485324361,0.41154722469095906,0.48512563626080635,0.4778379405688248,0.35784258995275264,0.0023663207712016237,0,0,1,0,1,1,1,1,0,1,1,3
0.5462703309029726,0.530015351054375,0.5549842449705098,0.6486405797996644,0.522968729762559,0.004296149395402235,0,0,0,0,1,1,2,1,1,3,1,0
0.6146008599738269,0.4088001939080553,0.4088001939080553,0.4419685598690509,0.2410080127139262,0.0017522843907741559,0,0,1,0,1,0,0,0,0,2,0,0
0.7852869695270144,0.22817484042982952,0.22817484042982952,0.36443599291150197,0.1587445359470401,0.001489125942019527,0,0,0,0,0,0,0,0,0,0,2,0
0.2731351654514863,0.8230039589561282,0.8230039589561282,0.7322928042627278,0.619647253066557,0.0010505285274284787,0,1,0,0,0,0,0,0,0,1,4,0
0.8364180220601982,0.33557728043952495,0.33557728043952495,0.39937922727693875,0.18308123680737634,0.00034877266408280157,1,0,0,0,1,1,0,0,0,1,0,3
0.9018508132361189,0.32831542376989575,0.3549680859659045,0.36468853269094165,0.1748339873490834,0.0007171944923392821,1,0,0,0,1,1,0,1,1,1,4,1
0.7044307347167695,0.3043225337319221,0.3043225337319221,0.4148933979842902,0.4270647003020958,0.0010856163205957626,1,0,0,0,1,1,0,0,3,1,0,0
0.6487193868012713,0.4244744283752121,0.47255069887694917,0.4677054057671124,0.27601331601737666,0.0021470220639060993,0,1,1,0,1,1,1,1,0,1,0,7
0.6583473546457281,0.4020715843904015,0.4562591904338693,0.5119882228193171,0.44164090859765254,0.002055021870221481,1,1,0,0,1,1,0,1,1,1,0,5
0.5804823331463826,0.43182354366970993,0.48078532762381837,0.49037730996611145,0.3544795063685441,0.0028049181857926716,1,1,0,0,1,0,0,1,0,1,1,3
0.7719199850439336,0.3724101155368829,0.43403732730063826,0.4520522560919114,0.31044453234665054,0.0008850122140608015,1,0,0,0,1,1,1,2,1,1,2,5
0.7170499158721257,0.3057380625353478,0.3057380625353478,0.5405458270278061,0.44653464999947495,1.54386289936049e-05,0,0,0,0,1,1,1,0,2,0,0,2
0.6031968592260235,0.36780479922436776,0.5175309040963076,0.4677054057671124,0.4264906133279192,0.011962832202453758,0,0,0,0,1,1,2,2,2,2,0,0
0.5804823331463826,0.4244744283752121,0.5931453502464248,0.5191790975632354,0.3460239226242776,0.005787380605011799,0,1,0,1,1,1,0,2,0,2,0,1
0.8536174985978688,0.35009776197786213,0.39906277773289167,0.4182777932198853,0.21741793881773092,0.0005860001810530127,1,0,0,0,0,0,1,2,1,4,2,0
0.8932510749672837,0.337878322695322,0.3539920820877434,0.3605294583938149,0.20025133807771878,0.0003859657248401225,1,0,0,0,1,1,0,1,1,1,3,0
0.6828379136287157,0.4830896016805365,0.5279793164741051,0.5220814886000225,0.39104771901202734,0.003471586255971065,0,0,0,1,1,1,0,3,0,2,0,9
0.8906337633202468,0.31919528157065524,0.3278726670437101,0.3930350947630666,0.1765597488019435,0.0007873700786738498,1,0,0,0,1,0,1,1,1,1,0,2
0.6828379136287157,0.4217273975923083,0.42181788801809805,0.4677054057671124,0.27601331601737666,0.002454040254119833,0,1,0,0,1,1,0,1,0,1,1,3
0.9512058328659563,0.2941391290296518,0.2941391290296518,0.36645150663495885,0.14989970980603562,1.54386289936049e-05,0,0,0,0,0,0,0,0,1,0,2,0
0.6828379136287157,0.3685157954270017,0.4031348468934314,0.4419685598690509,0.3229134213833396,0.001734740494190514,1,1,0,0,1,1,0,1,1,1,0,3
0.8194054963544588,0.2923681021249091,0.4559941827583421,0.49351431483368846,0.33873581847649925,0.0013312308727667496,1,1,0,0,1,1,1,2,1,2,0,7
0.8364180220601982,0.2923681021249091,0.2923681021249091,0.383656588117813,0.16169649701929845,6.666680701783933e-06,0,0,0,0,0,0,0,0,0,1,0,4
0.7881847074219481,0.28962430314292636,0.28962430314292636,0.40243783698545926,0.20635858752570135,0.0001119300602036355,0,0,0,0,0,0,0,0,0,0,0,0
0.8194054963544588,0.3220295709784277,0.3805574856588834,0.4268790471190175,0.2314200601391111,0.0018400038736923656,1,1,0,0,1,0,1,2,2,1,0,5
0.9559730790802019,0.30759634806495917,0.30759634806495917,0.36468853269094165,0.16802545585656228,8.561421532817261e-05,0,0,0,0,0,1,2,0,1,0,0,2
0.6487193868012713,0.3548775955401147,0.42305566777086534,0.4162317139709894,0.49256662384351235,0.004261061602234951,0,1,1,0,1,1,0,1,2,1,0,2
0.5121518040755282,0.5344429183162317,0.5468401066494304,0.5449880066298115,0.38112724077697774,0.00315579611746551,0,1,0,0,1,0,1,1,0,2,0,0
0.7965040194428865,0.31352993455603134,0.4069419083784439,0.46361582095391046,0.36549387232165675,0.0045593078441568645,1,1,1,0,1,1,3,2,4,2,0,0
0.7170499158721257,0.36497374161751633,0.4551086693059707,0.4490357645432753,0.3345839746659847,0.0016645649078559463,0,1,0,0,1,0,0,1,0,1,0,0
0.5462703309029726,0.5287775713016079,0.5287775713016079,0.49351431483368846,0.3111166341700768,0.0029770236358392333,0,1,0,0,1,1,1,0,0,0,2,9
0.6828379136287157,0.32477336996041045,0.32477336996041045,0.39465651605464447,0.2608630207476433,0.0008750895615920594,1,0,0,0,0,0,0,0,1,1,0,4
0.7936997569639186,0.34637795911771835,0.34637795911771835,0.4375356798266691,0.25033409819009966,5.929837045270972e-05,0,0,0,0,0,0,0,0,0,0,2,0
0.75116844269957,0.33239072473135656,0.4530726347257009,0.39042537858900317,0.17090289178810592,0.0023014083538421483,1,0,0,0,1,0,0,4,0,1,1,2
0.8194054963544588,0.38365678274218307,0.38365678274218307,0.36468853269094165,0.23467905387666232,0.0035066740491383488,1,0,0,0,0,0,0,0,1,0,2,3
0.7652832305103758,0.30857235194312027,0.3988850286822332,0.41792519843108183,0.38084019728988944,0.004647027327075074,1,1,0,0,1,1,2,2,3,1,1,5
0.6146008599738269,0.4118994909913549,0.42500444372626645,0.4780557906268905,0.31125774712547616,0.0026294792199562525,0,1,0,0,1,1,0,1,0,2,1,1
0.6146008599738269,0.431468045568393,0.431468045568393,0.4901574612836598,0.31626606221737286,0.00045403604358465314,1,0,0,0,0,0,0,0,0,0,2,0
0.6828379136287157,0.3698440656055587,0.4873394198917347,0.4520476914928626,0.3595579378717273,0.0037645693289178853,1,1,0,0,1,0,0,3,0,2,0,0
0.8989530753411854,0.2923681021249091,0.2923681021249091,0.3717404284670105,0.1661071652355332,1.4035117266913544e-06,0,0,0,0,0,0,0,0,1,0,4,5
0.7170499158721257,0.3542603215641916,0.3757744202957098,0.41616222448706464,0.3780572756772651,0.0006294750094210724,1,0,0,0,0,0,1,1,2,0,0,2
0.7282669657879979,0.31928577199644503,0.5267415367213379,0.570724852527873,0.4299421362336394,0.00478737849974421,1,1,1,1,1,1,3,5,3,1,3,4
0.9559730790802019,0.311316150925103,0.311316150925103,0.3916942050917776,0.17262865324096602,0.00045403604358465314,1,0,0,0,0,1,1,0,0,1,0,6
0.8877360254253133,0.31830976811828393,0.31830976811828393,0.36468853269094165,0.18529007144582404,0.0008750895615920594,1,0,0,0,1,0,0,0,1,0,0,2
0.6828379136287157,0.4461662761573887,0.493538014058334,0.45910415186798026,0.35379509995764363,0.002980357151629091,1,1,0,0,1,1,0,1,1,2,0,5
0.8194054963544588,0.4335945705744526,0.4335945705744526,0.4914725561295978,0.3179137978826068,0.00011403532779367254,1,0,0,0,0,0,0,0,0,1,2,0
0.8877360254253133,0.2923681021249091,0.3254843661630443,0.416303777139504,0.23151457445803042,0.0006557908542965354,1,0,0,0,1,1,2,1,1,2,3,0
0.7093849317629464,0.3238005978831704,0.5106245455279954,0.49971946837971115,0.456315131742459,0.007892648195048832,1,1,1,1,1,1,4,3,5,2,0,0
0.8137034959805571,0.4179203361072958,0.4818485901268482,0.4376679329194848,0.3498605038663358,0.0011733358035139723,0,0,0,0,1,1,1,1,3,3,3,0
0.75116844269957,0.298033449139533,0.41774581885755835,0.41616222448706464,0.2925113154642929,0.0036382532735156634,1,1,0,0,1,1,2,2,1,1,0,0
0.75116844269957,0.32990870162397995,0.5348856750424174,0.42735068995600084,0.39639910368771886,0.0033312350833019297,1,1,1,0,1,1,0,3,0,1,0,4
0.7766872312581792,0.2788203926638119,0.3138854326573483,0.39575643566331564,0.22515729822313535,0.003945271463729397,1,0,0,0,1,1,2,2,0,2,0,0
0.7282669657879979,0.308659610567989,0.39250868546497536,0.4222978885491625,0.2673845087530761,0.001278599183015824,1,1,0,0,1,1,1,2,2,1,0,7
0.7227519162460274,0.31653874121354125,0.5452468287953463,0.47574559642566683,0.34257239971855735,0.004627872725346088,1,1,0,0,1,0,2,5,2,1,2,2
0.7113479154982241,0.4376666397349923,0.4376666397349923,0.4939908228558619,0.32106903639050166,0.0017522843907741559,0,0,1,0,1,1,0,0,0,1,2,3
0.9104505515049544,0.29511190110689184,0.29511190110689184,0.36468853269094165,0.13589758848465544,3.3333403508919667e-06,0,0,0,0,0,0,0,0,0,1,3,2
0.7425687044307347,0.34885675042417386,0.3805574856588834,0.4096739656361633,0.3510121783450193,0.003769832497892978,1,1,0,0,1,1,2,2,3,2,0,5
0.6146008599738269,0.4491783146158197,0.4491783146158197,0.5341991208293441,0.3664530176321713,0.0006996505957556401,0,0,0,0,1,1,0,0,0,2,2,0
0.7680874929893438,0.308659610567989,0.4121644986668821,0.4415464755963227,0.2766854178408029,0.0016470210112723043,1,1,0,0,1,1,0,2,3,2,0,4
0.7951018882034024,0.2936963723034661,0.36116668013250386,0.40988758145711723,0.30651343678567305,0.000980352941093911,1,1,0,0,1,1,1,2,3,1,3,2
0.7709852308842775,0.35709137917104306,0.39082814898602247,0.45691909365123484,0.3276111330866627,0.0010505285274284787,1,1,0,0,1,1,1,1,1,1,0,0
0.5746868573565154,0.36143168780803103,0.6197107538175648,0.6327738143035094,0.5624827161314939,0.010647806626961319,0,1,0,1,1,1,4,3,2,1,2,0
0.8620302860347728,0.31671649026419973,0.391623172012604,0.465520347550367,0.2935649750937267,0.00034877266408280157,0,0,0,0,1,1,2,2,1,2,0,0
0.8479154982239672,0.3070663327139048,0.31512321241011554,0.3796364927885358,0.19670180032274892,0.00017333369824638225,1,0,0,0,1,1,0,1,2,3,0,0
0.8123013647410731,0.3287581804960814,0.33779106407045323,0.38506696727302675,0.1848104987905668,3.298252557724683e-05,1,0,0,0,1,0,0,1,1,1,2,4
0.7852869695270144,0.35266704371010743,0.35266704371010743,0.36468853269094165,0.20111246853898368,0.00040140435383372735,1,0,0,0,1,0,0,0,1,1,0,0
0.75116844269957,0.3639977377393553,0.3639977377393553,0.38393711973810185,0.25548970669056364,0.00017333369824638225,1,0,0,0,1,0,0,0,3,0,0,5
0.677135913254814,0.3193730306213137,0.47830653631736286,0.4928091252560816,0.3819883712382426,0.0043400091368613405,1,1,0,0,1,1,2,4,2,1,0,0
0.7295756216115161,0.3748889068433384,0.49902561202229945,0.5354679473321186,0.3681787790850314,0.00224351349511613,1,1,0,0,1,0,2,1,0,1,2,3
0.5804823331463826,0.4293447523632544,0.5048687080875818,0.5449159434612969,0.3810292259277281,0.005348783190420751,0,0,0,1,1,1,1,1,0,2,0,1
0.6487193868012713,0.47228569120142194,0.56817645633029,0.5089564223725254,0.4102831578984216,0.006366329192271983,0,0,1,0,1,0,0,2,1,1,0,0
0.8194054963544588,0.3625822089359295,0.3920659287387897,0.4441561917703861,0.30305841334962247,0.0011722449240244015,0,0,0,0,1,1,1,2,2,1,0,0
0.4097027481772294,0.6618566696291508,0.6618566696291508,0.6326353965074037,0.49478244535293625,0.0035066740491383488,0,0,1,0,1,0,0,0,0,2,0,0
0.7170499158721257,0.4047281247475155,0.4047281247475155,0.4595262361407085,0.33288643229449266,0.0019926357739700504,1,0,0,0,1,1,1,0,2,1,0,0
0.7652832305103758,0.311316150925103,0.3776359376262422,0.4558613092848245,0.34842178590056394,0.0028926376687108814,1,1,1,0,1,1,2,2,3,1,0,2
0.8422134978500655,0.2923681021249091,0.2923681021249091,0.4524769140492294,0.255300678052725,4.175447386906779e-05,0,0,0,0,0,0,0,0,0,1,0,0
0.7709852308842775,0.308659610567989,0.4008338046376343,0.4527574456695183,0.38889491758001343,0.0025242158404544007,1,1,0,0,1,1,1,4,4,3,3,2
0.8080014956066555,0.2923681021249091,0.4202246101640139,0.4872370981191513,0.3161994042097378,0.015787401657687702,1,1,1,1,1,1,3,4,2,2,3,1
0.7211628341746121,0.3252161266865961,0.5235517492122486,0.5112830332417102,0.4221744594306038,0.0022917592107211454,1,1,0,0,1,1,1,3,1,2,0,7
0.7994017573378203,0.27625434273248767,0.2789981417144704,0.35185614132616816,0.33787468801523435,0.0045593078441568645,1,0,1,0,1,1,1,1,3,1,0,4
0.8194054963544588,0.3945447200452452,0.41163448331582775,0.4419685598690509,0.2935649750937267,0.0028575498755435977,0,1,0,0,1,1,1,1,1,1,1,1
0.6487193868012713,0.4362511109315666,0.5259432818938353,0.5449880066298115,0.38112724077697774,0.0010491804544149918,1,0,0,0,0,1,0,1,0,1,4,1
0.7852869695270144,0.39118041528641834,0.4543136462793892,0.4652426096887323,0.3339679519096815,0.015682138453624817,1,1,0,0,1,1,0,3,0,2,0,9
0.7291082445316881,0.31830976811828393,0.31830976811828393,0.5014824423237283,0.32195427607282506,0.0002084214914136661,1,0,0,0,0,0,0,0,0,0,0,3
0.8536174985978688,0.3306196978266139,0.3369055506180819,0.39888765352028577,0.24475007963706502,0.00033122876749915964,1,0,0,0,1,0,1,1,1,1,3,2
0.5121518040755282,0.5946513694756403,0.6932891653874121,0.5449880066298115,0.5343839591698143,0.005313695397253467,0,0,0,1,1,0,1,2,1,2,0,4
0.7736025425313142,0.35709137917104306,0.35709137917104306,0.4441611196660069,0.25863538045491835,8.561421532817261e-05,0,0,0,0,0,0,0,0,0,2,3,2
0.7709852308842775,0.2923681021249091,0.5175309040963076,0.5300400465322174,0.39340360064549784,0.01298037820430499,1,1,1,1,1,1,2,4,1,1,0,0
0.5462703309029726,0.5224884867092187,0.5224884867092187,0.5464467184888209,0.38679315534146114,0.0032961472901346456,0,0,1,0,1,1,0,0,0,3,4,0
0.8536174985978688,0.3029942635533651,0.3029942635533651,0.35389964689047426,0.121223365339849,1.4035117266913544e-06,0,0,0,0,0,0,0,0,0,0,2,2
0.8536174985978688,0.29759069241334735,0.362759957986588,0.4035408752586553,0.21214263960990093,0.0005856152679619677,1,1,0,0,0,1,0,3,1,1,2,5
